City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Mattru,SL,2021-10-20 23:51:14,7.6244,-11.8332,73.63,98,100,2.35
296,Bac Lieu,VN,2021-10-20 23:51:15,9.285,105.7244,76.23,92,100,6.53
297,Luwuk,ID,2021-10-20 23:51:15,-0.9516,122.7875,84.52,64,86,2.77
298,Mao,ES,2021-10-20 23:51:16,39.8885,4.2658,64.96,88,0,8.05
299,Hobyo,SO,2021-10-20 23:47:34,5.3505,48.5268,78.21,80,49,14.34
300,Valenca,BR,2021-10-20 23:51:17,-13.3703,-39.0731,74.84,94,42,1.45
301,Riyadh,SA,2021-10-20 23:50:02,24.6877,46.7219,73.54,24,0,5.55
302,Nakhon Phanom,TH,2021-10-20 23:51:18,17.3333,104.4167,76.03,86,84,1.48
303,San Patricio,US,2021-10-20 23:51:19,28.017,-97.5169,84.92,65,22,9.22
304,Emerald,AU,2021-10-20 23:51:19,-23.5333,148.1667,81.34,65,75,6.91
305,Mount Gambier,AU,2021-10-20 23:51:20,-37.8333,140.7667,64.31,77,75,12.66
306,Pauini,BR,2021-10-20 23:47:05,-7.7136,-66.9764,73.72,97,86,1.86
307,Pangnirtung,CA,2021-10-20 23:48:25,66.1451,-65.7125,28.26,79,10,4.65
308,Beringovskiy,RU,2021-10-20 23:51:21,63.05,179.3167,18.52,73,50,4.38
309,Conakry,GN,2021-10-20 23:51:21,9.538,-13.6773,78.37,81,100,7.65
310,Umea,SE,2021-10-20 23:47:48,63.8284,20.2597,37.33,93,40,5.75
311,Leningradskiy,RU,2021-10-20 23:48:28,69.3833,178.4167,26.15,96,100,15.82
312,Lazaro Cardenas,MX,2021-10-20 23:47:15,17.9583,-102.2,81.9,82,95,3.6
313,Boone,US,2021-10-20 23:50:53,39.0334,-92.3335,70.05,81,94,5.99
314,Gat,IL,2021-10-20 23:51:24,31.61,34.7642,68.68,100,35,2.17
315,Charters Towers,AU,2021-10-20 23:51:24,-20.1,146.2667,88.43,37,83,11.92
316,Port Hardy,CA,2021-10-20 23:48:29,50.6996,-127.4199,53.78,94,75,3.44
317,Mananjary,MG,2021-10-20 23:51:25,-21.2167,48.3333,70.63,88,67,8.12
318,Gunzburg,DE,2021-10-20 23:51:26,48.45,10.2667,59.74,82,80,6.96
319,Saskylakh,RU,2021-10-20 23:49:34,71.9167,114.0833,12.04,96,100,5.37
320,Narsaq,GL,2021-10-20 23:47:14,60.9167,-46.05,28.62,36,0,5.12
321,Husavik,IS,2021-10-20 23:47:02,66.0449,-17.3389,24.71,71,68,14.54
322,Snyder,US,2021-10-20 23:51:27,32.7179,-100.9176,82.74,32,1,3.44
323,Namibe,AO,2021-10-20 23:47:18,-15.1961,12.1522,65.62,91,38,10.67
324,Catio,GW,2021-10-20 23:51:28,11.2833,-15.25,79.29,84,100,5.75
325,Burlington,US,2021-10-20 23:51:18,39.8835,-74.6413,69.76,72,1,3.44
326,Hithadhoo,MV,2021-10-20 23:47:50,-0.6,73.0833,81.19,76,100,10.4
327,Netarhat,IN,2021-10-20 23:51:30,23.4833,84.2667,58.91,81,63,4.27
328,Arona,ES,2021-10-20 23:51:30,28.0996,-16.681,69.89,49,20,12.66
329,Tabuk,PH,2021-10-20 23:51:31,17.4189,121.4443,77.29,88,39,2.37
330,Shizunai,JP,2021-10-20 23:51:31,42.3339,142.3669,46.06,88,100,12.39
331,Farah,AF,2021-10-20 23:51:32,32.5,62.5,65.23,14,1,1.63
332,Codrington,AU,2021-10-20 23:48:21,-38.2667,141.9667,69.39,59,45,16.78
333,Takhtamygda,RU,2021-10-20 23:51:33,54.1,123.5667,32.56,61,66,1.9
334,Victoria,HK,2021-10-20 23:45:53,22.2855,114.1577,80.33,84,89,1.01
335,Iskateley,RU,2021-10-20 23:51:10,67.6803,53.1512,28.35,76,53,8.88
336,Swan Hill,AU,2021-10-20 23:51:34,-35.3378,143.5544,74.17,38,84,14.58
337,Radford,US,2021-10-20 23:51:35,37.1318,-80.5764,61.09,70,1,6.91
338,Candolim,IN,2021-10-20 23:51:35,15.5181,73.7626,78.8,94,40,4.61
339,Kieta,PG,2021-10-20 23:48:27,-6.2167,155.6333,85.71,68,90,3.69
340,Belaya Gora,RU,2021-10-20 23:51:36,68.5333,146.4167,-5.12,89,66,2.39
341,Stoke-On-Trent,GB,2021-10-20 23:48:08,53.0042,-2.1854,48.33,97,79,1.01
342,Mount Pleasant,US,2021-10-20 23:51:37,32.7941,-79.8626,66.99,78,1,0.0
343,Kasongo-Lunda,CD,2021-10-20 23:51:37,-6.4667,16.8167,69.15,99,100,0.83
344,Hirara,JP,2021-10-20 23:51:38,24.8,125.2833,77.27,94,75,4.61
345,Manacapuru,BR,2021-10-20 23:51:38,-3.2997,-60.6206,77.58,73,86,1.5
346,Ponta Delgada,PT,2021-10-20 23:51:39,37.7333,-25.6667,61.52,82,20,5.75
347,Nichinan,JP,2021-10-20 23:51:39,31.6,131.3667,60.48,71,100,9.71
348,Norsup,VU,2021-10-20 23:51:40,-16.0667,167.3833,81.52,80,99,13.49
349,Zyryanka,RU,2021-10-20 23:51:40,65.75,150.85,2.05,75,47,5.88
350,Witu,KE,2021-10-20 23:51:41,-2.3889,40.4382,77.16,84,91,9.26
351,Necochea,AR,2021-10-20 23:51:42,-38.5473,-58.7368,59.04,88,2,10.94
352,Zhigansk,RU,2021-10-20 23:51:42,66.7697,123.3711,20.5,92,89,9.66
353,Orsha,BY,2021-10-20 23:51:43,54.5153,30.4053,49.3,80,100,19.06
354,Eirunepe,BR,2021-10-20 23:51:43,-6.6603,-69.8736,73.47,97,82,2.62
355,Knysna,ZA,2021-10-20 23:51:44,-34.0363,23.0471,59.38,51,87,4.47
356,Port-Gentil,GA,2021-10-20 23:51:44,-0.7193,8.7815,78.76,89,90,4.61
357,Yar-Sale,RU,2021-10-20 23:51:45,66.8333,70.8333,28.09,86,69,6.51
358,Matara,LK,2021-10-20 23:51:45,5.9485,80.5353,77.2,88,95,5.03
359,Oistins,BB,2021-10-20 23:48:03,13.0667,-59.5333,82.49,78,40,21.85
360,Klyuchi,RU,2021-10-20 23:51:46,52.2667,79.1667,44.02,49,98,8.63
361,Grand Gaube,MU,2021-10-20 23:48:35,-20.0064,57.6608,72.37,76,56,5.01
362,Muros,ES,2021-10-20 23:51:47,42.7762,-9.0603,61.23,95,76,4.81
363,Aljezur,PT,2021-10-20 23:51:47,37.3191,-8.8033,63.01,92,8,9.78
364,Plouzane,FR,2021-10-20 23:51:48,48.3833,-4.6167,53.92,79,75,17.27
365,Dharchula,IN,2021-10-20 23:51:48,29.85,80.5333,59.83,73,3,6.44
366,Grindavik,IS,2021-10-20 23:51:02,63.8424,-22.4338,43.27,75,75,18.41
367,Ixtapa,MX,2021-10-20 23:51:49,20.7,-105.2,80.92,92,34,2.35
368,Barrow,US,2021-10-20 23:47:04,71.2906,-156.7887,28.42,86,90,21.85
369,Arroyo,ES,2021-10-20 23:51:50,41.6096,-4.7969,57.15,77,0,10.36
370,Seymchan,RU,2021-10-20 23:48:26,62.8833,152.4333,0.55,60,10,2.86
371,Cozumel,MX,2021-10-20 23:51:51,20.5083,-86.9458,79.0,93,100,4.0
372,Hervey Bay,AU,2021-10-20 23:51:51,-25.2986,152.8535,82.04,68,6,8.95
373,Ust-Tsilma,RU,2021-10-20 23:51:52,65.441,52.1498,29.73,87,81,4.05
374,Nadym,RU,2021-10-20 23:51:52,65.5333,72.5167,30.72,77,100,4.36
375,Bainbridge,US,2021-10-20 23:51:53,47.6262,-122.5212,60.66,70,75,4.0
376,Ngunguru,NZ,2021-10-20 23:51:53,-35.6167,174.5,60.17,96,100,20.0
377,Nantucket,US,2021-10-20 23:49:00,41.2835,-70.0995,63.09,84,1,3.44
378,Barstow,US,2021-10-20 23:51:54,34.8986,-117.0228,77.49,15,26,3.58
379,Indian Trail,US,2021-10-20 23:51:56,35.0768,-80.6692,68.9,55,1,0.0
380,Port Macquarie,AU,2021-10-20 23:51:56,-31.4333,152.9167,69.89,65,81,3.76
381,Nalut,LY,2021-10-20 23:51:56,30.3333,10.85,67.8,53,97,15.61
382,Viransehir,TR,2021-10-20 23:51:57,37.2353,39.7631,62.19,32,0,5.35
383,Meulaboh,ID,2021-10-20 23:49:41,4.1363,96.1285,75.09,89,100,6.46
384,Bandarbeyla,SO,2021-10-20 23:51:58,9.4942,50.8122,76.23,85,35,6.31
385,Takoradi,GH,2021-10-20 23:51:58,4.8845,-1.7554,77.09,90,92,8.95
386,Etchojoa,MX,2021-10-20 23:51:59,26.9167,-109.6333,90.09,52,87,13.31
387,Roquetas De Mar,ES,2021-10-20 23:51:59,36.7642,-2.6148,67.6,80,89,7.45
388,Goure,NE,2021-10-20 23:52:00,13.9835,10.2704,88.02,18,7,5.59
389,Teya,RU,2021-10-20 23:52:00,60.3778,92.6267,34.27,85,65,4.99
390,Ust-Kalmanka,RU,2021-10-20 23:52:01,52.1207,83.305,46.18,38,84,6.98
391,Marsa Matruh,EG,2021-10-20 23:52:01,31.3525,27.2453,70.0,60,0,10.36
392,Balkanabat,TM,2021-10-20 23:52:02,39.5108,54.3671,53.29,50,55,10.4
393,Puerto Maldonado,PE,2021-10-20 23:52:02,-12.6,-69.1833,82.13,52,88,1.25
394,Bereda,ES,2021-10-20 23:52:03,43.2686,-7.5406,57.42,100,96,2.04
395,Abnub,EG,2021-10-20 23:52:04,27.2696,31.1511,68.22,57,21,15.21
396,Bilibino,RU,2021-10-20 23:49:18,68.0546,166.4372,3.92,93,100,2.55
397,Pushkino,RU,2021-10-20 23:52:05,56.0172,37.8667,45.09,92,100,15.48
398,Vaitape,PF,2021-10-20 23:52:06,-16.5167,-151.75,78.94,80,24,8.79
399,Sinjai,ID,2021-10-20 23:52:06,-5.1241,120.253,83.44,70,99,3.27
400,Turbat,PK,2021-10-20 23:52:07,26.0023,63.044,75.02,82,2,2.86
401,Wahpeton,US,2021-10-20 23:52:07,46.2652,-96.6059,43.77,87,100,15.77
402,Linhares,BR,2021-10-20 23:52:08,-19.3911,-40.0722,67.15,87,100,12.24
403,Puerto Gaitan,CO,2021-10-20 23:52:08,4.3133,-72.0816,81.41,74,91,5.97
404,Kutum,SD,2021-10-20 23:52:09,14.2,24.6667,76.44,21,96,14.99
405,Tamandare,BR,2021-10-20 23:52:09,-8.7597,-35.1047,77.45,85,8,8.7
406,Kishangarh,IN,2021-10-20 23:52:10,26.5667,74.8667,69.82,51,0,11.54
407,Vila Velha,BR,2021-10-20 23:48:42,-20.3297,-40.2925,66.15,88,75,9.22
408,Birjand,IR,2021-10-20 23:52:11,32.8663,59.2211,46.87,13,0,6.91
409,Santa Cruz De Tenerife,ES,2021-10-20 23:52:11,28.4682,-16.2546,76.78,51,15,4.0
410,Sarangani,PH,2021-10-20 23:52:12,5.4033,125.4636,82.24,73,100,2.55
411,Tocopilla,CL,2021-10-20 23:51:53,-22.092,-70.1979,63.21,68,20,7.16
412,Avera,US,2021-10-20 23:51:40,33.194,-82.5271,68.72,53,70,4.79
413,Rabaul,PG,2021-10-20 23:52:13,-4.1967,152.1721,83.17,71,90,5.57
414,Suzun,RU,2021-10-20 23:52:13,53.7841,82.3116,40.08,61,79,5.59
415,Marica,BR,2021-10-20 23:52:14,-22.9194,-42.8186,66.85,85,100,5.59
416,Ongandjera,NA,2021-10-20 23:52:14,-17.8833,15.0667,65.62,37,46,9.37
417,Guntakal,IN,2021-10-20 23:52:15,15.1667,77.3833,74.71,76,85,6.42
418,Issoudun,FR,2021-10-20 23:52:15,47.0,1.8333,57.85,72,75,31.07
419,Lichtenburg,ZA,2021-10-20 23:52:16,-26.152,26.1597,56.07,52,63,7.43
420,Benjamin Constant,BR,2021-10-20 23:52:16,-4.3831,-70.0311,75.33,88,0,4.61
421,Ermelo,ZA,2021-10-20 23:52:17,-26.5333,29.9833,50.85,56,57,4.23
422,Bonnyville,CA,2021-10-20 23:52:17,54.2668,-110.735,49.8,28,3,13.67
423,Amapa,BR,2021-10-20 23:52:18,1.0,-52.0,79.81,66,68,4.74
424,Pierre,US,2021-10-20 23:51:39,44.3683,-100.351,40.86,75,90,1.01
425,Druzhba,UA,2021-10-20 23:52:19,52.0428,33.9453,49.86,69,100,18.37
426,Camacha,PT,2021-10-20 23:52:19,33.0833,-16.3333,70.56,83,40,9.22
427,Benghazi,LY,2021-10-20 23:50:36,32.1167,20.0667,69.87,63,42,11.16
428,Khandbari,NP,2021-10-20 23:52:20,27.3747,87.2039,62.51,87,27,2.93
429,Umaria,IN,2021-10-20 23:52:20,23.5333,80.8333,64.85,62,10,5.28
430,Dong Xoai,VN,2021-10-20 23:52:21,11.5333,106.9167,73.89,96,100,2.44
431,Fort Frances,CA,2021-10-20 23:48:42,48.5999,-93.4003,43.02,65,1,1.01
432,Northam,GB,2021-10-20 23:52:22,51.0333,-4.2167,53.65,74,91,25.77
433,El Rosario,MX,2021-10-20 23:52:23,24.2556,-107.1828,87.15,73,0,9.98
434,Abu Dhabi,AE,2021-10-20 23:51:11,24.4667,54.3667,84.31,83,6,2.3
435,Sexsmith,CA,2021-10-20 23:52:23,55.35,-118.786,46.58,93,90,3.44
436,Aykhal,RU,2021-10-20 23:52:24,66.0,111.5,34.88,98,100,19.73
437,Sur,OM,2021-10-20 23:52:25,22.5667,59.5289,77.59,73,79,10.89
438,Walvis Bay,NA,2021-10-20 23:51:36,-22.9575,14.5053,59.95,77,39,5.75
439,Dunedin,NZ,2021-10-20 23:48:26,-45.8742,170.5036,53.8,53,77,5.99
440,Hami,CN,2021-10-20 23:47:38,42.8,93.45,55.83,19,100,8.28
441,Rumford,US,2021-10-20 23:52:26,44.5537,-70.5509,55.0,86,79,0.25
442,Jardim,BR,2021-10-20 23:52:26,-21.4803,-56.1381,70.79,56,3,4.9
443,Elko,US,2021-10-20 23:52:27,41.0002,-115.5012,62.62,28,100,8.01
444,Hualmay,PE,2021-10-20 23:50:49,-11.0964,-77.6139,64.42,84,71,10.8
445,Olinda,BR,2021-10-20 23:50:31,-8.0089,-34.8553,82.13,74,20,8.05
446,Muscle Shoals,US,2021-10-20 23:52:28,34.7448,-87.6675,71.33,76,72,1.01
447,Heerenveen,NL,2021-10-20 23:52:28,52.95,5.9333,56.21,61,40,7.38
448,Komsomolskiy,UZ,2021-10-20 23:47:28,40.4272,71.7189,56.12,44,92,9.22
449,Sorong,ID,2021-10-20 23:49:41,-0.8833,131.25,81.32,79,100,5.46
450,Nakusp,CA,2021-10-20 23:52:29,50.2499,-117.8023,48.47,87,100,1.14
451,Provideniya,RU,2021-10-20 23:52:29,64.3833,-173.3,30.31,74,0,4.47
452,Yeniseysk,RU,2021-10-20 23:52:30,58.4497,92.1703,33.21,87,86,4.68
453,Chilca,PE,2021-10-20 23:47:57,-12.5211,-76.7372,68.61,90,99,10.27
454,Port Huron,US,2021-10-20 23:52:31,42.9709,-82.4249,65.82,70,1,1.01
455,Asyut,EG,2021-10-20 23:48:20,27.181,31.1837,68.18,57,22,15.39
456,Egvekinot,RU,2021-10-20 23:48:24,66.3167,-179.1667,22.64,88,100,5.73
457,Qaqortoq,GL,2021-10-20 23:52:32,60.7167,-46.0333,35.06,37,0,5.35
458,Itaqui,BR,2021-10-20 23:52:32,-29.1253,-56.5531,62.35,68,0,11.03
459,Brae,GB,2021-10-20 23:49:50,60.3964,-1.353,42.71,62,95,33.89
460,Mukhen,RU,2021-10-20 23:52:33,48.1,136.1,33.06,45,44,4.85
461,Karlskoga,SE,2021-10-20 23:52:33,59.3267,14.5239,51.12,86,96,14.97
462,Quatre Cocos,MU,2021-10-20 23:52:34,-20.2078,57.7625,72.09,81,38,8.01
463,Udachnyy,RU,2021-10-20 23:52:34,66.4167,112.4,35.76,99,100,19.42
464,Sungairaya,ID,2021-10-20 23:52:35,0.7,108.9,78.96,83,100,1.86
465,Labuan,MY,2021-10-20 23:52:35,5.2767,115.2417,77.36,94,20,0.0
466,Ruston,US,2021-10-20 23:52:35,32.5232,-92.6379,81.5,83,1,0.0
467,Adrian,US,2021-10-20 23:52:36,41.8975,-84.0372,66.2,55,1,0.0
468,Xudat,AZ,2021-10-20 23:52:36,41.631,48.681,48.67,70,99,6.49
469,Markova,UA,2021-10-20 23:52:37,48.6758,24.4138,46.53,69,85,5.82
470,Stepnyak,KZ,2021-10-20 23:52:37,52.8339,70.7803,45.12,61,100,14.79
471,Nuuk,GL,2021-10-20 23:50:13,64.1835,-51.7216,27.88,100,1,10.0
472,Storforshei,NO,2021-10-20 23:52:38,66.4043,14.5233,33.66,96,100,5.28
473,Anori,BR,2021-10-20 23:52:39,-3.7728,-61.6442,80.47,73,96,1.54
474,Fushun,CN,2021-10-20 23:52:39,41.8558,123.9233,46.56,48,40,2.55
475,Kurilsk,RU,2021-10-20 23:52:39,45.2333,147.8833,43.66,87,100,11.5
476,Moose Factory,CA,2021-10-20 23:52:40,51.2585,-80.6094,37.4,65,90,4.61
477,Treinta Y Tres,UY,2021-10-20 23:52:41,-33.2333,-54.3833,57.99,71,94,10.92
478,Nelson Bay,AU,2021-10-20 23:52:41,-32.7167,152.15,68.76,81,58,3.0
479,Sibolga,ID,2021-10-20 23:52:42,1.7427,98.7792,76.14,83,100,2.73
480,Palu,ID,2021-10-20 23:50:45,-0.8917,119.8707,81.37,86,100,0.83
481,Progreso,MX,2021-10-20 23:52:42,21.2833,-89.6667,78.12,76,89,14.85
482,Port Lincoln,AU,2021-10-20 23:46:05,-34.7333,135.8667,65.1,65,61,11.99
483,Pandan,PH,2021-10-20 23:52:43,14.0453,124.1694,81.23,87,100,8.95
484,Maumere,ID,2021-10-20 23:52:43,-8.6199,122.2111,83.8,71,98,5.23
485,South Saint Paul,US,2021-10-20 23:52:44,44.8927,-93.0349,56.37,93,90,0.0
486,Madras,IN,2021-10-20 23:49:55,13.0878,80.2785,80.58,89,75,0.0
487,Zonguldak,TR,2021-10-20 23:52:44,41.25,31.8333,42.62,80,0,3.8
488,Mosquera,CO,2021-10-20 23:50:29,4.7059,-74.2302,59.09,82,40,6.91
489,Luderitz,NA,2021-10-20 23:52:45,-26.6481,15.1594,55.78,84,43,11.05
490,Kuytun,RU,2021-10-20 23:52:46,54.3419,101.5036,30.72,83,2,7.38
491,Asau,RO,2021-10-20 23:48:11,46.4333,26.4,43.72,72,10,7.52
492,Brigham City,US,2021-10-20 23:52:46,41.5102,-112.0155,60.24,52,1,0.0
493,Mitchell,US,2021-10-20 23:52:47,43.7094,-98.0298,35.74,99,90,4.0
494,Pacifica,US,2021-10-20 23:49:22,37.6138,-122.4869,67.87,82,90,3.0
495,Parana,AR,2021-10-20 23:52:48,-31.732,-60.5238,74.52,62,7,6.38
496,Mponela,MW,2021-10-20 23:52:48,-13.5319,33.7401,62.8,82,82,11.03
497,Dunmore Town,BS,2021-10-20 23:52:49,25.5,-76.65,81.23,62,57,19.08
498,Touros,BR,2021-10-20 23:52:49,-5.1989,-35.4608,81.5,82,96,8.88
499,Sitka,US,2021-10-20 23:47:14,57.0531,-135.33,53.49,58,90,17.27
500,Tupaciguara,BR,2021-10-20 23:52:50,-18.5922,-48.705,70.72,69,79,6.22
501,Paita,PE,2021-10-20 23:48:10,-5.0892,-81.1144,64.96,87,80,13.98
502,Berbera,SO,2021-10-20 23:52:50,10.4396,45.0143,83.34,62,37,5.26
503,Manta,EC,2021-10-20 23:52:51,-0.95,-80.7333,74.98,83,90,6.91
504,Praya,CV,2021-10-20 23:51:40,14.9215,-23.5087,81.14,54,0,19.57
505,Stepnogorsk,KZ,2021-10-20 23:52:52,52.3544,71.8869,47.37,58,100,14.67
506,Marti,CU,2021-10-20 23:52:53,22.9475,-80.9203,77.65,82,88,11.27
507,Wajir,KE,2021-10-20 23:52:53,1.7471,40.0573,77.63,66,90,16.6
508,Puerto Madryn,AR,2021-10-20 23:49:07,-42.7692,-65.0385,67.15,44,21,20.2
509,Los Llanos De Aridane,ES,2021-10-20 23:49:47,28.6585,-17.9182,69.55,83,0,11.5
510,Rawson,AR,2021-10-20 23:50:53,-43.3002,-65.1023,70.2,34,33,31.29
511,Caravelas,BR,2021-10-20 23:47:57,-17.7125,-39.2481,71.37,88,100,15.41
512,Verkhniy Uslon,RU,2021-10-20 23:52:54,55.7701,48.9823,35.82,79,97,6.71
513,Yairipok,IN,2021-10-20 23:52:55,24.6667,94.0667,68.09,98,100,1.59
514,Santa Ines,BR,2021-10-20 23:52:55,-3.6667,-45.38,78.13,79,65,5.55
515,Fez,MA,2021-10-20 23:52:56,34.0372,-4.9998,68.25,42,0,4.61
516,Sirjan,IR,2021-10-20 23:52:57,29.452,55.6814,60.84,35,0,5.84
517,Tarata,BO,2021-10-20 23:52:57,-17.6167,-66.0167,72.82,49,60,6.87
518,Jega,NG,2021-10-20 23:52:58,12.2175,4.3792,80.96,66,94,8.55
519,Fereydunshahr,IR,2021-10-20 23:52:58,32.941,50.121,39.24,47,81,3.71
520,Umm Kaddadah,SD,2021-10-20 23:51:32,13.6017,26.6876,86.27,15,89,21.99
521,Saint-Pierre,RE,2021-10-20 23:52:59,-21.3393,55.4781,73.04,68,90,6.91
522,Finnsnes,NO,2021-10-20 23:52:59,69.2296,17.9811,30.16,81,100,8.88
523,Santa Isabel Do Rio Negro,BR,2021-10-20 23:53:00,-0.4139,-65.0192,77.13,87,69,2.98
524,Lander,US,2021-10-20 23:53:00,42.833,-108.7307,52.81,54,1,3.44
525,Okhotsk,RU,2021-10-20 23:53:00,59.3833,143.3,14.65,61,97,9.06
526,Mayo,US,2021-10-20 23:50:56,38.8876,-76.5119,68.09,73,1,1.01
527,Shilka,RU,2021-10-20 23:53:01,51.85,116.0333,27.75,80,14,2.39
528,Namatanai,PG,2021-10-20 23:53:02,-3.6667,152.4333,82.76,75,99,5.53
529,Sao Miguel Do Araguaia,BR,2021-10-20 23:53:03,-13.275,-50.1628,84.16,49,69,1.97
530,Etawah,IN,2021-10-20 23:53:03,26.7769,79.0239,71.01,62,3,5.08
531,Ndele,CF,2021-10-20 23:48:34,8.4109,20.6473,70.41,97,100,7.18
532,Shihezi,CN,2021-10-20 23:53:04,44.3,86.0333,47.86,32,36,2.75
533,Moanda,GA,2021-10-20 23:53:05,-1.5575,13.2178,69.46,98,100,2.24
534,Bongor,TD,2021-10-20 23:53:05,10.2806,15.3722,76.32,82,100,3.8
535,Sao Gabriel Da Cachoeira,BR,2021-10-20 23:53:06,-0.1303,-67.0892,73.87,98,91,2.19
536,Sao Joao Da Barra,BR,2021-10-20 23:47:48,-21.6403,-41.0511,65.08,90,100,13.31
537,Auki,SB,2021-10-20 23:47:08,-8.7676,160.7034,87.28,62,62,3.85
538,Nara,JP,2021-10-20 23:49:15,34.6851,135.8049,55.98,60,95,6.26
539,Coos Bay,US,2021-10-20 23:53:07,43.3665,-124.2179,62.58,85,75,10.36
540,Shelburne,CA,2021-10-20 23:53:08,44.0787,-80.2041,57.18,77,42,7.9
541,Chimbote,PE,2021-10-20 23:53:08,-9.0853,-78.5783,63.07,88,54,8.48
542,Bar Harbor,US,2021-10-20 23:49:50,44.3876,-68.2039,50.23,76,1,1.99
543,Wuwei,CN,2021-10-20 23:53:09,37.9281,102.6414,39.4,48,3,1.34
544,Sisimiut,GL,2021-10-20 23:49:47,66.9395,-53.6735,27.54,82,71,6.62
545,Toyooka,JP,2021-10-20 23:53:10,35.5333,134.8333,53.71,100,75,4.61
546,Anloga,GH,2021-10-20 23:53:10,5.7947,0.8973,80.82,85,95,11.23
547,Russell,US,2021-10-20 23:53:11,32.3502,-85.1999,70.83,83,1,0.0
548,Barcelos,PT,2021-10-20 23:53:11,41.5388,-8.6151,62.92,92,54,5.17
549,Henties Bay,NA,2021-10-20 23:52:04,-22.116,14.2845,56.43,95,21,9.6
550,Santa Vitoria Do Palmar,BR,2021-10-20 23:53:12,-33.5189,-53.3681,56.97,74,63,9.26
551,Preobrazheniye,RU,2021-10-20 23:53:13,42.9019,133.9064,40.95,43,0,4.63
552,Tromso,NO,2021-10-20 23:53:13,69.6496,18.957,30.22,64,75,1.99
553,Enshi,CN,2021-10-20 23:53:13,30.3,109.4833,51.39,94,100,1.41
554,Todos Santos,MX,2021-10-20 23:53:14,23.45,-110.2167,85.1,73,3,9.73
555,Gumrak,RU,2021-10-20 23:53:14,48.7826,44.3824,30.11,86,0,6.71
556,Adrar,MR,2021-10-20 23:50:26,20.5022,-10.0711,75.96,22,1,11.48
557,Phan Thiet,VN,2021-10-20 23:53:15,10.9333,108.1,78.44,87,100,4.07
558,Gigmoto,PH,2021-10-20 23:49:42,13.7796,124.39,82.62,84,96,7.25
559,Savannah Bight,HN,2021-10-20 23:53:16,16.45,-85.85,82.0,78,88,17.45
560,Labuhan,ID,2021-10-20 23:49:33,-6.8844,112.2051,81.21,76,79,6.58
561,Korla,CN,2021-10-20 23:47:23,41.7597,86.1469,50.45,28,20,1.3
562,Matagami,CA,2021-10-20 23:53:17,49.7502,-77.6328,35.71,100,90,11.5
563,Wenzhou,CN,2021-10-20 23:53:17,27.9994,120.6668,58.01,96,100,4.74
564,Gao,ML,2021-10-20 23:53:18,16.6362,1.637,82.24,15,32,5.48
565,Byron Bay,AU,2021-10-20 23:51:55,-28.65,153.6167,69.06,84,89,0.74
566,Sao Caetano De Odivelas,BR,2021-10-20 23:53:19,-0.75,-48.02,77.74,87,62,6.87
567,Morden,CA,2021-10-20 23:53:19,49.1919,-98.1014,39.63,56,100,9.22
568,Demirci,TR,2021-10-20 23:53:20,39.0461,28.6589,48.56,65,0,4.63
569,Rosetta,EG,2021-10-20 23:53:21,31.4044,30.4164,71.42,60,11,11.01
